Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative Humidity  [2 m above gnd];Mean Sea Level Pressure  [MSL];Total Precipitation  [sfc];Snowfall amount raw  [sfc];Total Cloud Cover  [sfc];High Cloud Cover  [high cld lay];Medium Cloud Cover  [mid cld lay];Low Cloud Cover  [low cld lay];Sunshine Duration  [sfc];Shortwave Radiation  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd];Wind Speed  [80 m above gnd];Wind Direction  [80 m above gnd];Wind Speed  [900 mb];Wind Direction  [900 mb];Wind Gust  [sfc]
2018;01;10;15;00;24.86;11.00;1015.70;0.00;0.00;0.00;0.00;0.00;0.00;60.00;486.83;19.32;296.57;22.38;295.74;33.06;308.37;19.80
2018;01;10;16;00;24.46;11.00;1015.70;0.00;0.00;0.00;0.00;0.00;0.00;60.00;322.18;15.29;296.57;21.41;297.00;31.76;305.31;20.16
2018;01;10;17;00;22.58;16.00;1016.30;0.00;0.00;0.00;0.00;0.00;0.00;8.86;125.49;11.04;289.03;19.72;291.41;31.71;309.47;16.20
2018;01;10;18;00;19.35;25.00;1017.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.78;9.79;287.10;16.39;289.23;31.09;312.18;19.08
2018;01;10;19;00;18.18;27.00;1017.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.96;282.53;19.35;288.43;33.16;311.48;22.32
2018;01;10;20;00;16.68;29.00;1017.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.61;282.99;21.07;289.98;35.14;313.34;24.12
2018;01;10;21;00;15.02;32.00;1017.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.78;276.34;22.55;289.59;36.41;313.80;25.56
2018;01;10;22;00;13.47;34.00;1017.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.08;270.00;24.02;289.25;36.92;313.81;27.00
2018;01;10;23;00;12.25;34.00;1017.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.08;270.00;26.21;290.92;36.91;314.60;28.80
2018;01;11;00;00;11.25;34.00;1017.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.09;272.05;27.89;293.59;37.42;315.39;29.88
2018;01;11;01;00;10.35;33.00;1017.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.46;273.95;28.82;295.92;37.93;314.62;30.96
2018;01;11;02;00;9.50;33.00;1016.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.54;277.85;29.20;300.36;38.19;314.24;30.96
2018;01;11;03;00;8.77;33.00;1016.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.54;277.85;28.66;302.69;38.20;313.47;30.24
2018;01;11;04;00;8.20;33.00;1016.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.85;275.71;28.36;303.08;37.95;313.08;29.16
2018;01;11;05;00;7.67;33.00;1016.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.18;273.69;27.86;302.87;37.95;313.08;29.88
2018;01;11;06;00;7.15;34.00;1017.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.17;271.85;28.28;301.46;38.97;313.13;30.96
2018;01;11;07;00;6.68;35.00;1017.50;0.00;0.00;0.00;0.00;0.00;0.00;11.91;1.78;11.17;271.85;28.89;300.72;39.99;313.18;30.96
2018;01;11;08;00;8.26;33.00;1017.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;123.71;10.54;277.85;26.80;300.70;39.76;312.06;30.24
2018;01;11;09;00;11.88;30.00;1018.10;0.00;0.00;0.00;0.00;0.00;0.00;60.00;315.95;10.83;285.42;22.08;294.06;40.06;310.99;30.96
2018;01;11;10;00;15.51;26.00;1017.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;480.60;13.55;286.99;15.03;286.70;40.65;309.61;29.88
2018;01;11;11;00;19.35;22.00;1016.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;597.19;16.78;292.71;18.46;290.56;40.99;308.58;23.04
2018;01;11;12;00;22.19;18.00;1016.20;0.00;0.00;0.00;0.00;0.00;0.00;60.00;657.71;19.67;293.75;21.79;292.33;41.90;306.97;24.12
2018;01;11;13;00;23.78;15.00;1015.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;657.71;21.42;294.84;24.01;293.88;38.34;304.29;24.48
2018;01;11;14;00;24.50;14.00;1014.50;0.00;0.00;0.00;0.00;0.00;0.00;60.00;596.30;21.60;293.57;24.34;293.53;33.90;300.65;22.68
2018;01;11;15;00;24.64;14.00;1013.70;0.00;0.00;0.00;0.00;0.00;0.00;60.00;481.49;20.80;293.46;24.20;292.75;29.80;295.02;22.68
2018;01;11;16;00;24.28;14.00;1013.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;319.51;16.52;290.41;22.33;290.77;30.45;294.44;20.88
2018;01;11;17;00;22.97;16.00;1013.90;0.00;0.00;0.00;0.00;0.00;0.00;9.65;125.49;12.31;285.26;21.86;287.24;32.68;296.85;18.72
2018;01;11;18;00;21.83;16.00;1014.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.78;11.25;277.35;22.96;283.60;34.34;299.52;24.84
2018;01;11;19;00;20.51;17.00;1014.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.17;271.85;24.64;281.80;35.07;301.57;26.28
2018;01;11;20;00;18.91;19.00;1014.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.52;270.00;26.48;281.77;35.45;304.66;27.72
2018;01;11;21;00;17.19;21.00;1015.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.88;270.00;28.82;282.99;36.29;306.53;29.52
2018;01;11;22;00;15.61;23.00;1015.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.25;271.68;30.76;286.31;37.67;308.40;31.32
2018;01;11;23;00;14.35;24.00;1015.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.29;275.04;32.11;289.65;38.58;310.08;32.76
